id,visit,count_exonic,count_intronic,count_intergenic,count_overlapping exon,percent_exonic,percent_intronic,percent_intergenic,percent_overlapping exon
19197391,visit2,23210898,31195087,2468742,2128151,40.81,54.85,4.34,3.74
19318278,visit1,22381831,31223926,2863476,2122599,39.64,55.29,5.07,3.76
19318278,visit2,20475775,30811486,2682965,1967321,37.94,57.09,4.97,3.65
19483908,visit1,19928490,25203185,2011627,1809803,42.27,53.46,4.27,3.84
19483908,visit2,25516937,32418179,2786277,2321498,42.02,53.39,4.59,3.82
19523324,visit1,21320114,33087120,2713749,2162402,37.32,57.92,4.75,3.79
19523324,visit2,19714020,24723681,2091557,1836365,42.37,53.14,4.5,3.95
19672740,visit1,18257471,30685948,3684149,1993199,34.69,58.31,7,3.79
19672740,visit2,19714220,29210999,2320053,1975774,38.47,57,4.53,3.86
19911304,visit1,17570445,28743815,4948719,1732223,34.28,56.07,9.65,3.38
19911304,visit2,26175004,36750032,3253421,2578662,39.55,55.53,4.92,3.9
44477994,visit2,20372868,31495255,2728083,2219997,37.32,57.69,5,4.07
pool_a_plate20,control,25050438,59165296,19636989,2868465,24.12,56.97,18.91,2.76
pool_b_plate20,control,21738105,37586925,2954653,2419296,34.9,60.35,4.74,3.88
10279850,visit1,17574052,29609897,2464429,1979642,35.4,59.64,4.96,3.99
10279850,visit2,19444984,26133685,2145654,1795161,40.74,54.76,4.5,3.76
10588797,visit1,18854263,28403516,2323763,1891689,38.03,57.29,4.69,3.82
10588797,visit2,18308996,25737023,2269013,1847666,39.53,55.57,4.9,3.99
10591859,visit1,21867514,27817941,2336646,1986994,42.04,53.47,4.49,3.82
10591859,visit2,23125647,32379110,2692772,2214700,39.74,55.64,4.63,3.81
10666957,visit1,20980088,26662103,2240578,1822775,42.06,53.45,4.49,3.65
10666957,visit2,21755724,23779700,2140266,1752471,45.63,49.88,4.49,3.68
10771947,visit1,23511326,39998572,3224140,2532624,35.23,59.94,4.83,3.8
10771947,visit2,21088456,29306577,2504090,2048091,39.87,55.4,4.73,3.87
10785419,visit1,20694729,29897945,2619825,2070051,38.89,56.19,4.92,3.89
10785419,visit2,22353445,27718350,2156898,2079778,42.8,53.07,4.13,3.98
10832244,visit1,21231690,35644809,2844638,2439184,35.55,59.69,4.76,4.08
10832244,visit2,20446948,27558977,2453710,2025551,40.52,54.62,4.86,4.01
11133287,visit1,20776188,26419105,2393241,1802274,41.9,53.28,4.83,3.63
11133287,visit2,16938701,20872520,1734748,1450081,42.83,52.78,4.39,3.67
12254455,visit1,24321785,32001679,2981553,2271311,41.01,53.96,5.03,3.83
12254455,visit2,24463009,27155676,2379004,2066478,45.3,50.29,4.41,3.83
12315181,visit1,19770427,29578353,2243296,2018235,38.32,57.33,4.35,3.91
12315181,visit2,19898431,25104979,2019008,1719904,42.32,53.39,4.29,3.66
12319273,visit1,17683745,24550380,2224711,1693734,39.78,55.22,5,3.81
12319273,visit2,16829147,25989013,2654573,1662149,37.01,57.15,5.84,3.66
12692133,visit1,18834777,27088245,2591060,1778766,38.82,55.84,5.34,3.67
12692133,visit2,19546270,25802632,2578931,1766269,40.78,53.84,5.38,3.69
12889630,visit1,20605199,25814725,2106241,1750807,42.46,53.2,4.34,3.61
12889630,visit2,19812900,25388600,2064834,1859446,41.92,53.71,4.37,3.93
12959185,visit2,21996204,26651509,2164526,1995472,43.29,52.45,4.26,3.93
13589058,visit1,18682331,24694215,2011112,1739592,41.16,54.41,4.43,3.83
13589058,visit2,23006155,31926813,2494634,2238837,40.06,55.59,4.34,3.9
14262836,visit1,18188216,24475901,2278644,1664956,40.47,54.46,5.07,3.7
14262836,visit2,20441705,27493914,2357644,1921322,40.65,54.67,4.69,3.82
14496450,visit1,19765395,30503815,2698200,1996213,37.32,57.59,5.09,3.77
14496450,visit2,25014727,34766105,2856411,2395362,39.94,55.5,4.56,3.82
14705090,visit1,21291089,30704438,2747605,2090160,38.89,56.09,5.02,3.82
14705090,visit2,21230895,34887962,3244176,2297015,35.76,58.77,5.46,3.87
14847412,visit1,19613698,27358603,2327546,1891896,39.78,55.49,4.72,3.84
14847412,visit2,20635701,25802379,2100020,1905066,42.51,53.16,4.33,3.92
14981278,visit1,17975047,24049229,1949488,1654997,40.88,54.69,4.43,3.76
14981278,visit2,21315829,28536992,2207003,1913075,40.94,54.82,4.24,3.67
15532675,visit1,20410664,31464322,2600073,2099437,37.47,57.76,4.77,3.85
15532675,visit2,20230235,26863919,2175002,1888918,41.06,54.52,4.41,3.83
15673859,visit1,20708386,29571620,2456912,2023013,39.27,56.07,4.66,3.84
15673859,visit2,21946091,29115105,2702263,2048335,40.82,54.15,5.03,3.81
16162159,visit1,18246958,30152371,3165765,1896732,35.39,58.47,6.14,3.68
16162159,visit2,18827758,24751089,2291070,1762249,41.05,53.96,4.99,3.84
16312498,visit1,20584604,24964332,2101288,1867334,43.2,52.39,4.41,3.92
16312498,visit2,23950484,22487387,1874906,1869617,49.57,46.55,3.88,3.87
17031428,visit1,20543928,26275045,2300307,1796837,41.82,53.49,4.68,3.66
17031428,visit2,22428610,31205482,2544504,2162093,39.92,55.55,4.53,3.85
17058488,visit1,20499562,27719035,2698916,1939482,40.26,54.44,5.3,3.81
17058488,visit2,18896549,26251858,2121071,1853022,39.98,55.54,4.49,3.92
17102989,visit1,17902907,25117673,2136519,1725567,39.65,55.62,4.73,3.82
17102989,visit2,24479437,33567649,2689240,2326660,40.3,55.27,4.43,3.83
17258773,visit1,18275381,22818688,2065219,1581759,42.34,52.87,4.79,3.66
17258773,visit2,18239285,21931941,1832697,1584030,43.42,52.21,4.36,3.77
17267618,visit1,19666726,25918330,2548083,1915498,40.86,53.85,5.29,3.98
17267618,visit2,20223117,23543819,1987768,1737591,44.2,51.46,4.34,3.8
17342288,visit1,16100499,24070708,2005381,1555284,38.17,57.07,4.75,3.69
17342288,visit2,19650398,25662157,2003784,1795444,41.53,54.24,4.23,3.79
17552366,visit1,25113812,36057708,2771897,2410124,39.28,56.39,4.33,3.77
17552366,visit2,19051633,26812641,3106394,1887906,38.9,54.75,6.34,3.86
17578750,visit1,19104778,23384093,1907956,1655541,43.03,52.67,4.3,3.73
17578750,visit2,17429099,23812501,1828764,1648065,40.47,55.29,4.25,3.83
17828187,visit1,20536383,24253851,2031254,1719558,43.86,51.8,4.34,3.67
17828187,visit2,20961991,24939225,2028220,1864174,43.74,52.03,4.23,3.89
18085085,visit1,21572347,32466687,2819821,2137831,37.94,57.1,4.96,3.76
18085085,visit2,19340818,26668050,2285244,1870084,40.05,55.22,4.73,3.87
18130294,visit1,17144599,25940889,2691472,1722562,37.45,56.67,5.88,3.76
18130294,visit2,18143752,27375445,2293205,1775825,37.95,57.26,4.8,3.71
18308718,visit1,20891540,30266544,3334663,1987158,38.34,55.54,6.12,3.65
18308718,visit2,18330247,24876541,2073868,1665658,40.48,54.94,4.58,3.68
18430249,visit1,20028198,27972483,2493394,2011455,39.66,55.4,4.94,3.98
18430249,visit2,21847848,32958901,2856715,2193939,37.89,57.16,4.95,3.8
18564683,visit1,19032538,23865370,2004370,1736761,42.39,53.15,4.46,3.87
18564683,visit2,20072833,27837282,2457156,1926606,39.85,55.27,4.88,3.83
18673749,visit1,19475257,23968857,1929195,1667139,42.92,52.83,4.25,3.67
18673749,visit2,20539689,29280726,2313505,1966369,39.4,56.16,4.44,3.77
18906222,visit1,17775408,27030011,2192910,1808310,37.82,57.51,4.67,3.85
18906222,visit2,16845308,24641483,2238965,1639477,38.52,56.35,5.12,3.75
18999524,visit1,20309780,26260741,2148421,1846359,41.69,53.9,4.41,3.79
18999524,visit2,24783339,32493890,2766571,2301798,41.28,54.12,4.61,3.83
19122209,visit1,22206242,29328522,2353920,1999525,41.21,54.42,4.37,3.71
19122209,visit2,19572182,27894389,2262038,1921263,39.36,56.09,4.55,3.86
19272368,visit1,19035645,27298741,2155397,1824477,39.26,56.3,4.45,3.76
19272368,visit2,21232583,26091039,2394129,1889122,42.71,52.48,4.82,3.8
19359231,visit1,20916120,25328786,1993858,1816202,43.36,52.51,4.13,3.77
19359231,visit2,23827672,29790088,2293629,2103056,42.62,53.28,4.1,3.76
19427442,visit1,24315796,34792674,2786835,2340116,39.29,56.21,4.5,3.78
19427442,visit2,19530171,27833227,2316326,1799034,39.31,56.03,4.66,3.62
19754225,visit1,20833094,25218099,2183805,1825976,43.19,52.28,4.53,3.79
19754225,visit2,21577620,27767817,2452766,1963354,41.66,53.61,4.74,3.79
25185751,visit2,18587634,29826422,2514081,2035914,36.5,58.57,4.94,4
pool_a_plate21,control,24891861,53803864,16963851,2644190,26.02,56.25,17.73,2.76
pool_b_plate21,control,21668107,32783889,2624404,2193580,37.96,57.44,4.6,3.84
11527562,visit1,18409843,30806351,2428342,1981255,35.65,59.65,4.7,3.84
11527562,visit2,14822536,22701331,1783983,1496682,37.71,57.75,4.54,3.81
11732427,visit1,16093193,18455381,1616644,1314496,44.5,51.03,4.47,3.63
11732427,visit2,18876754,25576095,2179973,1787989,40.48,54.85,4.67,3.83
11954260,visit1,20385959,31299834,2833880,1954138,37.39,57.41,5.2,3.58
11954260,visit2,15759012,24500729,1958404,1634173,37.33,58.03,4.64,3.87
13555393,visit2,17270282,25525064,2094346,1751863,38.47,56.86,4.67,3.9
14246300,visit1,21146990,30592080,2400454,2023413,39.06,56.51,4.43,3.74
14246300,visit2,19044333,29173656,2233583,1933337,37.75,57.83,4.43,3.83
14361125,visit1,13629848,21372614,2412095,1394401,36.43,57.12,6.45,3.73
14361125,visit2,17460365,24097780,2635658,1641680,39.51,54.53,5.96,3.71
14478953,visit1,14995814,21697571,2022859,1540639,38.73,56.04,5.22,3.98
14478953,visit2,19003497,24258782,2143715,1776057,41.85,53.43,4.72,3.91
14848808,visit1,14898805,21663821,1896647,1495354,38.74,56.33,4.93,3.89
14848808,visit2,17643113,25002982,1902976,1706031,39.6,56.12,4.27,3.83
14869333,visit1,25612592,30020396,2558439,2151421,44.01,51.59,4.4,3.7
14869333,visit2,21068629,25280233,2254433,1909203,43.35,52.01,4.64,3.93
15593594,visit1,18576099,28454132,2590355,1862242,37.44,57.34,5.22,3.75
15593594,visit2,19129499,28269305,2239585,1879148,38.54,56.95,4.51,3.79
15720618,visit1,11381642,26618871,6288949,1119362,25.7,60.1,14.2,2.53
15720618,visit2,17722065,24621054,1896743,1694726,40.06,55.65,4.29,3.83
16184658,visit1,14000432,21737503,1833498,1456567,37.26,57.86,4.88,3.88
16184658,visit2,17439118,22436997,1845467,1549239,41.8,53.78,4.42,3.71
16255086,visit1,17212951,24445851,2059074,1710257,39.37,55.92,4.71,3.91
16255086,visit2,13175534,19383253,1613757,1330378,38.56,56.72,4.72,3.89
17471061,visit1,17958365,24386383,2042454,1654145,40.46,54.94,4.6,3.73
17471061,visit2,15546447,23050588,2460149,1525253,37.87,56.14,5.99,3.71
18801183,visit1,21076745,26175704,2122890,1870761,42.69,53.01,4.3,3.79
18801183,visit2,16566719,24599950,3986713,1580889,36.69,54.48,8.83,3.5
19180264,visit1,17155499,23876309,1962681,1667410,39.9,55.53,4.56,3.88
19180264,visit2,17551966,23801637,1867809,1664066,40.61,55.07,4.32,3.85
19291962,visit1,15320028,19258914,1733916,1382593,42.19,53.04,4.77,3.81
19291962,visit2,14583377,19556234,1595166,1373184,40.81,54.73,4.46,3.84
19615956,visit1,19501011,23544601,1989466,1648711,43.3,52.28,4.42,3.66
19615956,visit2,19191153,24554600,2105824,1833325,41.85,53.55,4.59,4
19769033,visit1,18484695,25282559,2193663,1738237,40.22,55.01,4.77,3.78
19769033,visit2,17702564,23157010,1961537,1649722,41.34,54.08,4.58,3.85
19798454,visit1,18075788,24863324,1980177,1675565,40.24,55.35,4.41,3.73
19798454,visit2,21892324,32543820,2650732,2096152,38.35,57.01,4.64,3.67
20142428,visit1,22386850,29647824,2413241,2084302,41.12,54.45,4.43,3.83
20142428,visit2,16732914,25734547,1954154,1775735,37.67,57.93,4.4,4
20908174,visit1,18823830,28002745,2220630,1938050,38.38,57.09,4.53,3.95
20908174,visit2,21167665,32870016,2576151,2235275,37.39,58.06,4.55,3.95
21224361,visit1,20597943,23736229,2322654,1731768,44.15,50.87,4.98,3.71
21224361,visit2,18021031,21750054,1798998,1621189,43.35,52.32,4.33,3.9
21611270,visit1,15434613,21445193,1775907,1537234,39.93,55.48,4.59,3.98
21611270,visit2,16016601,24284816,1920201,1702869,37.93,57.52,4.55,4.03
22267595,visit1,17906241,27782847,2141975,1894226,37.44,58.09,4.48,3.96
22267595,visit2,16201005,27947724,2445701,1782641,34.77,59.98,5.25,3.83
23230444,visit1,15733277,21785665,1790006,1596044,40.02,55.42,4.55,4.06
23230444,visit2,21440240,30720438,2420062,2136158,39.28,56.28,4.43,3.91
23305973,visit1,17019053,28926173,3277297,1878760,34.58,58.77,6.66,3.82
23305973,visit2,16121725,28680683,2404815,1842755,34.15,60.75,5.09,3.9
24219628,visit1,18110717,26373105,2071603,1844504,38.9,56.65,4.45,3.96
24219628,visit2,18725153,29431432,2220952,1978829,37.17,58.42,4.41,3.93
25280023,visit1,22281984,20939868,1811310,1769859,49.48,46.5,4.02,3.93
25280023,visit2,15878244,25681702,2283522,1756906,36.22,58.58,5.21,4.01
26124438,visit1,15267201,25988809,1951913,1662318,35.33,60.15,4.52,3.85
26124438,visit2,18299403,24082558,1923915,1637596,41.3,54.36,4.34,3.7
26268011,visit1,21096380,31572695,2528023,2094984,38.22,57.2,4.58,3.8
26268011,visit2,16085395,23011528,2002511,1519550,39.14,55.99,4.87,3.7
26542069,visit1,22617217,29582355,2223837,2000435,41.56,54.36,4.09,3.68
26542069,visit2,18491776,27692236,2240715,1818472,38.19,57.19,4.63,3.76
27443431,visit1,20663194,28496768,2219381,2019425,40.22,55.46,4.32,3.93
27443431,visit2,19127773,26240401,2013243,1754603,40.37,55.38,4.25,3.7
27754621,visit1,18738250,25012753,2091717,1704143,40.88,54.56,4.56,3.72
27754621,visit2,17417165,24392988,2900548,1628848,38.96,54.56,6.49,3.64
27778885,visit1,15904388,23212237,2381134,1675809,38.33,55.94,5.74,4.04
27778885,visit2,12999615,20242135,2227296,1297164,36.65,57.07,6.28,3.66
29047263,visit1,15791887,25018078,2601485,1735291,36.38,57.63,5.99,4
29047263,visit2,20114180,30946482,2754370,2247232,37.38,57.51,5.12,4.18
31157777,visit1,17835889,23782673,2152677,1751830,40.75,54.33,4.92,4
31157777,visit2,20471446,22465173,1907906,1785442,45.65,50.1,4.25,3.98
31545502,visit1,15880929,22979378,4487394,1548628,36.64,53.01,10.35,3.57
31545502,visit2,16882554,24226403,1980281,1752475,39.18,56.22,4.6,4.07
31559082,visit1,19472308,27757899,2465561,1877910,39.18,55.86,4.96,3.78
31559082,visit2,20108083,26607340,2174466,1938654,41.13,54.42,4.45,3.97
32172173,visit1,12636882,27534160,7422356,1378126,26.55,57.85,15.6,2.9
32172173,visit2,20068243,30502129,2845683,2091576,37.57,57.1,5.33,3.92
33254046,visit1,22666252,28024633,2319311,2030479,42.76,52.87,4.38,3.83
33254046,visit2,18004447,31741315,2706756,2058327,34.33,60.51,5.16,3.92
33799753,visit1,21884939,27883849,2429220,1962024,41.93,53.42,4.65,3.76
33799753,visit2,16204986,21482074,1883677,1526699,40.95,54.29,4.76,3.86
34962134,visit1,17628955,29099224,2278724,1904496,35.97,59.38,4.65,3.89
34962134,visit2,14229404,25121781,2131484,1664071,34.3,60.56,5.14,4.01
35548271,visit1,17003312,30074881,2574489,1964427,34.24,60.57,5.18,3.96
35548271,visit2,17847404,29066575,2172410,1911362,36.36,59.22,4.43,3.89
35636232,visit1,18755563,24470032,2319878,1747051,41.18,53.73,5.09,3.84
39662341,visit1,14388309,24346325,2356186,1564526,35.02,59.25,5.73,3.81
39662341,visit2,19073597,24833142,2251081,1808316,41.32,53.8,4.88,3.92
46082717,visit1,24494269,29880824,2417253,2133208,43.13,52.61,4.26,3.76
46082717,visit2,18351004,26254286,2598969,1695564,38.88,55.62,5.51,3.59
pool_a_plate22,control,21502742,47724794,14756378,2335012,25.6,56.83,17.57,2.78
pool_b_plate22,control,15911516,23488487,1887738,1567373,38.54,56.89,4.57,3.8
22461149,visit1,14049389,21307789,1812439,1370022,37.8,57.33,4.88,3.69
22461149,visit2,13264114,20190108,1630110,1303143,37.81,57.55,4.65,3.71
23336019,visit1,16639317,22841008,1815500,1576451,40.29,55.31,4.4,3.82
23336019,visit2,14938106,18686140,1624432,1355876,42.38,53.01,4.61,3.85
23553770,visit1,11686417,17163152,1324296,1127106,38.73,56.88,4.39,3.74
23553770,visit2,14647505,21108258,1698819,1417302,39.11,56.36,4.54,3.78
24624199,visit1,12739651,21066613,1783792,1368044,35.8,59.19,5.01,3.84
24624199,visit2,13216163,17418913,1585406,1292970,41.02,54.06,4.92,4.01
24913477,visit2,12919095,20426797,1610472,1418396,36.96,58.44,4.61,4.06
26067752,visit1,14023135,16682919,1261978,1191656,43.87,52.19,3.95,3.73
26067752,visit2,12086209,16401151,1318391,1120021,40.55,55.03,4.42,3.76
26981365,visit1,11457957,18394207,1445108,1194954,36.61,58.77,4.62,3.82
26981365,visit2,14365017,17253470,1411740,1179840,43.49,52.24,4.27,3.57
27536464,visit1,13903000,20857098,1698060,1343259,38.13,57.21,4.66,3.68
27536464,visit2,13267770,17922060,1463443,1213090,40.63,54.89,4.48,3.72
29952686,visit1,16935798,20698352,1556828,1449026,43.21,52.81,3.97,3.7
29952686,visit2,13121349,14275557,1213497,1089485,45.86,49.9,4.24,3.81
30490859,visit1,9858188,15981064,1332737,1045282,36.28,58.81,4.9,3.85
30490859,visit2,14699202,22352239,1787078,1463644,37.85,57.55,4.6,3.77
31014465,visit1,13031971,19018090,1552101,1296195,38.78,56.6,4.62,3.86
31014465,visit2,13292093,22462848,1849601,1469666,35.35,59.73,4.92,3.91
31221708,visit1,14140898,19014385,1499566,1290918,40.8,54.87,4.33,3.73
31221708,visit2,14372958,20014539,1841880,1356487,39.67,55.24,5.08,3.74
31560538,visit1,11797037,16300435,1556959,1157206,39.78,54.97,5.25,3.9
31560538,visit2,11100247,16292177,1396227,1105848,38.56,56.59,4.85,3.84
31741044,visit1,16791440,22387080,1923745,1604649,40.85,54.47,4.68,3.9
31741044,visit2,12965928,21693731,1979719,1356997,35.39,59.21,5.4,3.7
32057937,visit1,12964830,17671060,1397872,1210713,40.47,55.16,4.36,3.78
32057937,visit2,12191640,13715764,1099331,1028315,45.14,50.79,4.07,3.81
32181430,visit1,15313874,22837221,1773076,1523868,38.36,57.2,4.44,3.82
32181430,visit2,11919264,18586367,1490869,1200773,37.25,58.09,4.66,3.75
32629974,visit1,12652405,18721592,1449626,1347602,38.55,57.04,4.42,4.11
32629974,visit2,12939710,17933108,1491578,1244006,39.98,55.41,4.61,3.84
33780560,visit1,12735252,17962635,1447128,1192276,39.62,55.88,4.5,3.71
33780560,visit2,15634818,17771803,1502868,1357470,44.79,50.91,4.31,3.89
33837295,visit1,15355611,19336481,1546726,1339958,42.37,53.36,4.27,3.7
33837295,visit2,12546478,18170825,1524121,1311473,38.91,56.36,4.73,4.07
34426999,visit1,14695675,20724032,1662539,1362272,39.63,55.89,4.48,3.67
34426999,visit2,11805854,16899333,1347308,1137953,39.28,56.23,4.48,3.79
35107606,visit1,15518149,20060833,1490768,1395409,41.86,54.12,4.02,3.76
35107606,visit2,17063324,14927297,1234490,1314323,51.36,44.93,3.72,3.96
35158591,visit1,13661236,23234163,1774447,1447083,35.33,60.08,4.59,3.74
35158591,visit2,13721061,19945621,1564431,1329179,38.95,56.61,4.44,3.77
35256973,visit1,13859628,19338318,1496449,1248649,39.95,55.74,4.31,3.6
35256973,visit2,15434684,18827436,1523853,1341605,43.13,52.61,4.26,3.75
35636232,visit2,13624555,15895989,1320268,1235056,44.18,51.54,4.28,4
35760115,visit1,14970909,20128809,1769493,1404761,40.61,54.6,4.8,3.81
35760115,visit2,15403434,23136407,2239967,1572841,37.77,56.73,5.49,3.86
35798016,visit1,14116618,21722259,1699867,1396477,37.61,57.87,4.53,3.72
35798016,visit2,13537237,19556861,1570533,1341967,39.05,56.42,4.53,3.87
36055855,visit1,14764914,18287453,1567857,1315737,42.65,52.82,4.53,3.8
36055855,visit2,10956347,16512186,1282732,1108842,38.11,57.43,4.46,3.86
36207116,visit1,14771126,22414523,1854649,1502089,37.84,57.41,4.75,3.85
36207116,visit2,10705903,21413715,1976005,1295474,31.4,62.8,5.8,3.8
36296499,visit1,10896530,16743687,1378275,1029328,37.55,57.7,4.75,3.55
36296499,visit2,14250455,21285410,1625546,1386810,38.35,57.28,4.37,3.73
36822468,visit1,16463531,22678428,1691213,1549572,40.32,55.54,4.14,3.79
36822468,visit2,13391449,20126494,1483167,1332703,38.26,57.5,4.24,3.81
36831345,visit1,13549487,18050556,1490371,1240171,40.95,54.55,4.5,3.75
36831345,visit2,16236128,22359760,1907367,1467208,40.09,55.2,4.71,3.62
36941938,visit1,13819002,21113791,1590980,1285782,37.84,57.81,4.36,3.52
36941938,visit2,13527069,18037976,1397137,1251867,41.04,54.72,4.24,3.8
37296381,visit1,8805383,24708928,7199363,962029,21.63,60.69,17.68,2.36
37296381,visit2,15366259,23821450,2050215,1538926,37.26,57.77,4.97,3.73
38437463,visit1,13534765,19221347,1474462,1272881,39.54,56.15,4.31,3.72
38437463,visit2,14211610,19700382,1532341,1322591,40.1,55.58,4.32,3.73
38514890,visit1,11021947,21383498,2475930,1251632,31.6,61.3,7.1,3.59
38514890,visit2,12921736,19602197,1729195,1350415,37.72,57.23,5.05,3.94
39273446,visit1,15318513,18698385,1511029,1322364,43.12,52.63,4.25,3.72
39273446,visit2,12308479,18800258,1424828,1236851,37.83,57.79,4.38,3.8
40412108,visit1,15695510,19891473,1619178,1361148,42.19,53.46,4.35,3.66
40412108,visit2,12799473,19707314,1544151,1254128,37.59,57.88,4.53,3.68
41069065,visit1,14284128,16363285,1363798,1198869,44.62,51.12,4.26,3.75
41069065,visit2,13778082,20174612,2659127,1279847,37.63,55.1,7.26,3.5
42207589,visit1,13958189,19072179,1670836,1342518,40.22,54.96,4.81,3.87
42207589,visit2,12828478,21836722,2024597,1354694,34.96,59.52,5.52,3.69
43642149,visit1,12355807,16541846,1422938,1169392,40.75,54.56,4.69,3.86
43642149,visit2,13447045,16965205,1406011,1283866,42.26,53.32,4.42,4.03
44118380,visit1,14458945,19398671,1595241,1324616,40.78,54.72,4.5,3.74
44118380,visit2,11855874,15065595,1244201,1053594,42.09,53.49,4.42,3.74
44820623,visit1,14709870,17417958,1679689,1385922,43.51,51.52,4.97,4.1
44820623,visit2,12216555,20133633,2102380,1268432,35.46,58.44,6.1,3.68
45321439,visit1,16989713,16688363,1412577,1378745,48.42,47.56,4.03,3.93
45321439,visit2,14163112,19244571,1403034,1306918,40.69,55.28,4.03,3.75
45493061,visit1,14522381,13607638,1269332,1170617,49.4,46.29,4.32,3.98
45493061,visit2,13982639,16628669,1492411,1180467,43.55,51.8,4.65,3.68
45923856,visit1,15341733,20296895,1558379,1407297,41.24,54.57,4.19,3.78
45923856,visit2,14336532,19341093,1538293,1342596,40.71,54.92,4.37,3.81
46279436,visit1,13358731,17542548,1484720,1253696,41.25,54.17,4.58,3.87
46279436,visit2,18556020,20672645,1931418,1527997,45.08,50.22,4.69,3.71
48173225,visit1,19087334,19812128,1636610,1514979,47.09,48.88,4.04,3.74
48173225,visit2,16321930,19092445,1660666,1370178,44.02,51.5,4.48,3.7
pool_a_plate23,control,17293230,38467054,12406358,1865071,25.37,56.43,18.2,2.74
pool_b_plate23,control,14115963,22233017,1778794,1463390,37.02,58.31,4.67,3.84
14999573,visit2,25309967,34336292,2608729,2339498,40.66,55.15,4.19,3.76
20201224,visit1,18798003,27404666,2766174,1863826,38.39,55.96,5.65,3.81
20201224,visit2,19885641,27950345,3012136,1914781,39.11,54.97,5.92,3.77
22480248,visit1,23090241,29364682,2354373,2201641,42.13,53.58,4.3,4.02
22480248,visit2,19205187,26710709,2109708,1786623,39.99,55.62,4.39,3.72
23226939,visit1,23168672,25894393,2379006,2016942,45.04,50.34,4.62,3.92
23226939,visit2,19088676,30323757,2572039,1980922,36.72,58.33,4.95,3.81
23363971,visit1,19439908,30841427,2984899,2068355,36.5,57.9,5.6,3.88
23363971,visit2,21907722,32965960,3388433,2269902,37.6,56.58,5.82,3.9
23368384,visit1,24474694,37028227,2907819,2394889,38,57.49,4.51,3.72
23609886,visit1,21534491,33961511,2982804,2235323,36.82,58.07,5.1,3.82
23609886,visit2,20430942,27956634,2278166,1869319,40.32,55.18,4.5,3.69
24868119,visit1,24755227,36925215,3004240,2496604,38.27,57.08,4.64,3.86
24868119,visit2,20480399,31788309,2950719,2147423,37.09,57.57,5.34,3.89
25273939,visit1,22636634,33937436,2958732,2255784,38.02,57.01,4.97,3.79
25273939,visit2,14412241,26336093,7243259,1603213,30.03,54.88,15.09,3.34
26140559,visit1,24437748,36209224,3198926,2582761,38.28,56.71,5.01,4.05
26140559,visit2,19898463,27511589,2205187,1911557,40.11,55.45,4.44,3.85
26320663,visit1,23253478,29925552,3077895,2061335,41.33,53.19,5.47,3.66
26320663,visit2,20859123,26341981,2402041,1856904,42.05,53.11,4.84,3.74
27623438,visit1,18096530,33708463,2924735,2098072,33.07,61.59,5.34,3.83
27623438,visit2,17899519,30717322,2809506,1952283,34.81,59.73,5.46,3.8
28125905,visit1,22670199,29521425,2281937,2073652,41.62,54.19,4.19,3.81
28125905,visit2,21235243,33736198,2790678,2264208,36.76,58.41,4.83,3.92
28431229,visit1,20434879,33421082,3289362,2185385,35.76,58.48,5.76,3.82
28431229,visit2,19530364,32579364,3399410,2075961,35.18,58.69,6.12,3.74
28457265,visit1,19852464,29805539,2480941,2083574,38.08,57.17,4.76,4
28457265,visit2,18469562,25593625,2001859,1730067,40.09,55.56,4.35,3.76
29437829,visit1,22166243,35131593,3220525,2151819,36.63,58.05,5.32,3.56
29437829,visit2,21683236,27198625,2503512,1914316,42.2,52.93,4.87,3.73
30104087,visit1,22087547,34180327,2669676,2162873,37.48,57.99,4.53,3.67
30104087,visit2,19673992,31101797,2496788,1971960,36.93,58.38,4.69,3.7
30181119,visit1,18739770,29554098,5541425,1947853,34.81,54.9,10.29,3.62
30181119,visit2,24808473,36812301,3314250,2469289,38.21,56.69,5.1,3.8
30507554,visit1,25686994,33685503,2805428,2306991,41.31,54.18,4.51,3.71
30507554,visit2,22952048,34272986,2791109,2253550,38.24,57.11,4.65,3.75
30692968,visit1,24815331,37023505,2938808,2453179,38.31,57.15,4.54,3.79
30692968,visit2,18831757,32196519,2452596,2130664,35.21,60.2,4.59,3.98
30995303,visit1,20469811,33430948,2723573,2153926,36.15,59.04,4.81,3.8
30995303,visit2,21145344,34113572,2843460,2259585,36.39,58.71,4.89,3.89
31130933,visit1,21011248,33223684,2646267,2193422,36.94,58.41,4.65,3.86
31130933,visit2,2758336,28794790,18244623,716921,5.54,57.82,36.64,1.44
31397268,visit1,19860536,29125312,2621924,1999934,38.48,56.44,5.08,3.88
31397268,visit2,19767809,27355074,2362311,1925853,39.95,55.28,4.77,3.89
31672074,visit1,21644021,34248011,2856888,2255398,36.84,58.3,4.86,3.84
31672074,visit2,27334161,26735889,2522083,2389464,48.3,47.24,4.46,4.22
31726672,visit1,20346588,31029646,2786376,2005378,37.57,57.29,5.14,3.7
31726672,visit2,19043161,28309833,3318650,1880943,37.58,55.87,6.55,3.71
31858054,visit1,23402885,29715761,2611688,2201806,41.99,53.32,4.69,3.95
31858054,visit2,25669840,32417450,2698998,2427549,42.23,53.33,4.44,3.99
31878854,visit1,18320730,33131717,3365507,1860525,33.42,60.44,6.14,3.39
31878854,visit2,19575946,27990853,2274249,1802081,39.28,56.16,4.56,3.62
